time,x_fork,y_fork,z_fork,qx_fork,qy_fork,qz_fork,qw_fork,x_knife,y_knife,z_knife,qx_knife,qy_knife,qz_knife,qw_knife,x_fork_f,y_fork_f,z_fork_f,x_knife_f,y_knife_f,z_knife_f
2.200765609741210938e-01,1.285414248704910278e-01,1.051136329770088196e-01,-3.846921026706695557e-02,1.463973969221115112e-01,2.240146100521087646e-01,6.496005654335021973e-01,7.116209864616394043e-01,8.391415476799011230e-01,9.470497071743011475e-02,-9.629632346332073212e-03,2.204958349466323853e-01,-2.217829674482345581e-01,-6.479632258415222168e-01,6.945052742958068848e-01,9.500000000000000111e-02,-1.809999999999999942e-01,8.500000000000000611e-02,-5.000000000000000278e-02,-3.799999999999999906e-02,5.199999999999999761e-02
2.301781177520751953e-01,1.291364580392837524e-01,1.093741506338119507e-01,-3.576629981398582458e-02,1.399971097707748413e-01,2.083827704191207886e-01,6.483136415481567383e-01,7.187954187393188477e-01,8.386877775192260742e-01,1.002093106508255005e-01,-7.206093519926071167e-03,2.307849079370498657e-01,-2.013418078422546387e-01,-6.447498202323913574e-01,7.003552317619323730e-01,9.600000000000000200e-02,-1.819999999999999951e-01,8.500000000000000611e-02,-5.099999999999999672e-02,-3.799999999999999906e-02,5.099999999999999672e-02
2.401103973388671875e-01,1.299191415309906006e-01,1.134690418839454651e-01,-3.386929258704185486e-02,1.606707125902175903e-01,1.942950934171676636e-01,6.601997017860412598e-01,7.075102329254150391e-01,8.380266427993774414e-01,1.052891835570335388e-01,-5.202591419219970703e-03,2.413045912981033325e-01,-1.832418441772460938e-01,-6.432379484176635742e-01,7.031639218330383301e-01,9.500000000000000111e-02,-1.829999999999999960e-01,8.699999999999999400e-02,-5.199999999999999761e-02,-3.699999999999999817e-02,4.900000000000000189e-02
2.501502037048339844e-01,1.306439787149429321e-01,1.186821237206459045e-01,-3.146109730005264282e-02,1.613526493310928345e-01,1.847349256277084351e-01,6.661791801452636719e-01,7.043037414550781250e-01,8.374533057212829590e-01,1.103209182620048523e-01,-3.351240651682019234e-03,2.468920052051544189e-01,-1.685706079006195068e-01,-6.406165361404418945e-01,7.072755694389343262e-01,9.299999999999999933e-02,-1.829999999999999960e-01,8.899999999999999578e-02,-5.000000000000000278e-02,-3.699999999999999817e-02,4.900000000000000189e-02
2.600979804992675781e-01,1.310208439826965332e-01,1.251622736454010010e-01,-2.922105416655540466e-02,1.494116634130477905e-01,1.745227426290512085e-01,6.668741106986999512e-01,7.088701725006103516e-01,8.365167975425720215e-01,1.151613667607307434e-01,-1.920267357490956783e-03,2.516813278198242188e-01,-1.532309353351593018e-01,-6.388339996337890625e-01,7.106813788414001465e-01,9.400000000000000022e-02,-1.829999999999999960e-01,8.899999999999999578e-02,-4.900000000000000189e-02,-3.799999999999999906e-02,4.800000000000000100e-02
2.701933383941650391e-01,1.319051831960678101e-01,1.303312778472900391e-01,-2.712464146316051483e-02,1.479091644287109375e-01,1.637042611837387085e-01,6.751241683959960938e-01,7.039397358894348145e-01,8.354063034057617188e-01,1.201543435454368591e-01,-9.564530919305980206e-04,2.532790303230285645e-01,-1.407073736190795898e-01,-6.417222023010253906e-01,7.101013064384460449e-01,9.199999999999999845e-02,-1.829999999999999960e-01,8.899999999999999578e-02,-4.900000000000000189e-02,-3.799999999999999906e-02,4.700000000000000011e-02
2.800948619842529297e-01,1.329070329666137695e-01,1.346070766448974609e-01,-2.503540739417076111e-02,1.601190119981765747e-01,1.450515985488891602e-01,6.765662431716918945e-01,7.039745450019836426e-01,8.345729708671569824e-01,1.248383149504661560e-01,-4.137514333706349134e-04,2.534322142601013184e-01,-1.260285228490829468e-01,-6.415445208549499512e-01,7.129583954811096191e-01,9.299999999999999933e-02,-1.819999999999999951e-01,8.799999999999999489e-02,-4.900000000000000189e-02,-3.799999999999999906e-02,4.599999999999999922e-02
2.901394367218017578e-01,1.341769248247146606e-01,1.399136185646057129e-01,-2.260736934840679169e-02,1.574055701494216919e-01,1.399244219064712524e-01,6.828729510307312012e-01,6.995206475257873535e-01,8.340654969215393066e-01,1.278410851955413818e-01,-7.493184239137917757e+00,-5.000000000000000000e+00,2.394010573625564575e-01,-1.087845042347908020e-01,-6.278992295265197754e-01,9.199999999999999845e-02,-1.819999999999999951e-01,8.799999999999999489e-02,-5.000000000000000278e-02,-3.899999999999999994e-02,4.599999999999999922e-02
3.001031875610351562e-01,1.337595731019973755e-01,1.428678482770919800e-01,-2.044688537716865540e-02,1.758881658315658569e-01,1.019752919673919678e-01,6.875014305114746094e-01,6.971415281295776367e-01,8.335339426994323730e-01,1.328993588685989380e-01,-6.933553959243000442e+00,-5.000000000000000000e+00,2.334888130426406860e-01,-9.777709841728210449e-02,-6.353332996368408203e-01,9.199999999999999845e-02,-1.819999999999999951e-01,8.699999999999999400e-02,-5.000000000000000278e-02,-3.699999999999999817e-02,4.599999999999999922e-02
3.101227283477783203e-01,1.341662406921386719e-01,1.474782526493072510e-01,-1.805585995316505432e-02,1.776767522096633911e-01,8.772866427898406982e-02,6.924397349357604980e-01,6.937304139137268066e-01,8.328776359558105469e-01,1.387152373790740967e-01,-6.349156592477811500e+00,-6.000000000000000000e+00,2.305231243371963501e-01,-8.831770718097686768e-02,-6.475827097892761230e-01,8.999999999999999667e-02,-1.819999999999999951e-01,8.599999999999999312e-02,-5.099999999999999672e-02,-3.799999999999999906e-02,4.599999999999999922e-02
3.200798034667968750e-01,1.340755373239517212e-01,1.516063064336776733e-01,-1.561538595706224442e-02,1.878538280725479126e-01,6.013990193605422974e-02,6.960992813110351562e-01,6.903187632560729980e-01,8.324399590492248535e-01,1.429017335176467896e-01,1.050389255397021770e-04,2.183537781238555908e-01,-7.910455763339996338e-02,-6.400513648986816406e-01,7.323921918869018555e-01,8.999999999999999667e-02,-1.819999999999999951e-01,8.500000000000000611e-02,-5.000000000000000278e-02,-3.799999999999999906e-02,4.599999999999999922e-02
3.301775455474853516e-01,1.347265839576721191e-01,1.566319018602371216e-01,-1.317438576370477676e-02,1.878699511289596558e-01,5.354163050651550293e-02,6.981078982353210449e-01,6.888276338577270508e-01,8.326194882392883301e-01,1.487538069486618042e-01,1.296560367336496711e-04,2.227517813444137573e-01,-5.853298306465148926e-02,-6.443924307823181152e-01,7.291872501373291016e-01,8.899999999999999578e-02,-1.809999999999999942e-01,8.500000000000000611e-02,-5.099999999999999672e-02,-3.699999999999999817e-02,4.700000000000000011e-02
3.401076793670654297e-01,1.350962221622467041e-01,1.620832979679107666e-01,-1.077626179903745651e-02,1.902571171522140503e-01,4.007291048765182495e-02,6.963593363761901855e-01,6.908546090126037598e-01,8.319064378738403320e-01,1.548085659742355347e-01,4.463554359972476959e-04,2.215110510587692261e-01,-5.115395784378051758e-02,-6.382079720497131348e-01,7.355316877365112305e-01,8.799999999999999489e-02,-1.809999999999999942e-01,8.400000000000000522e-02,-5.000000000000000278e-02,-3.599999999999999728e-02,4.599999999999999922e-02
3.501389026641845703e-01,1.356823891401290894e-01,1.677452027797698975e-01,-8.240807801485061646e-03,1.922505497932434082e-01,2.706639468669891357e-02,6.961355805397033691e-01,6.911601424217224121e-01,8.307709097862243652e-01,1.622419655323028564e-01,1.850890228524804115e-03,2.202679812908172607e-01,-4.161956161260604858e-02,-6.490101218223571777e-01,7.270046472549438477e-01,8.799999999999999489e-02,-1.799999999999999933e-01,8.300000000000000433e-02,-5.000000000000000278e-02,-3.699999999999999817e-02,4.599999999999999922e-02
3.600933551788330078e-01,1.362307816743850708e-01,1.733321398496627808e-01,-5.873377434909343719e-03,1.967546641826629639e-01,1.242743618786334991e-02,6.930464506149291992e-01,6.934117674827575684e-01,8.298597335815429688e-01,1.684028655290603638e-01,3.132573794573545456e-03,2.230276167392730713e-01,-3.001299686729907990e-02,-6.401450037956237793e-01,7.345559000968933105e-01,8.799999999999999489e-02,-1.799999999999999933e-01,8.300000000000000433e-02,-5.099999999999999672e-02,-3.699999999999999817e-02,4.599999999999999922e-02
3.701465129852294922e-01,1.369445770978927612e-01,1.790731400251388550e-01,-3.549397224560379982e-03,2.001064866781234741e-01,9.481627494096755981e-04,6.906285881996154785e-01,6.949739456176757812e-01,8.293171525001525879e-01,1.754352897405624390e-01,3.887264523655176163e-03,2.264229059219360352e-01,-1.381664164364337921e-02,-6.313576102256774902e-01,7.415722012519836426e-01,8.699999999999999400e-02,-1.809999999999999942e-01,8.300000000000000433e-02,-5.000000000000000278e-02,-3.699999999999999817e-02,4.599999999999999922e-02
3.800702095031738281e-01,1.376418471336364746e-01,1.846736371517181396e-01,-1.032320084050297737e-03,2.013792544603347778e-01,-1.052706036716699600e-02,6.864178180694580078e-01,6.986888647079467773e-01,8.281982541084289551e-01,1.822585165500640869e-01,5.381957627832889557e-03,2.297353595495223999e-01,-3.655418287962675095e-03,-6.284705400466918945e-01,7.431238889694213867e-01,8.799999999999999489e-02,-1.789999999999999925e-01,8.400000000000000522e-02,-5.199999999999999761e-02,-3.699999999999999817e-02,4.599999999999999922e-02
3.901484012603759766e-01,1.385670155286788940e-01,1.903467476367950439e-01,1.718701911158859730e-03,2.087642401456832886e-01,-2.050518617033958435e-02,6.780135035514831543e-01,7.044819593429565430e-01,8.270736932754516602e-01,1.887977123260498047e-01,7.774355355650186539e-03,2.249393463134765625e-01,5.358380731195211411e-03,-6.255456209182739258e-01,7.470383048057556152e-01,8.500000000000000611e-02,-1.799999999999999933e-01,8.599999999999999312e-02,-5.399999999999999939e-02,-3.599999999999999728e-02,4.599999999999999922e-02
4.001364707946777344e-01,1.391312181949615479e-01,1.958111822605133057e-01,4.442672245204448700e-03,2.144850939512252808e-01,-3.592227771878242493e-02,6.706967353820800781e-01,7.091344594955444336e-01,8.252270817756652832e-01,1.947521269321441650e-01,9.131040424108505249e-03,2.738650739192962646e-01,-6.063784360885620117e-01,-5.075568556785583496e-01,5.474388003349304199e-01,8.400000000000000522e-02,-1.799999999999999933e-01,8.599999999999999312e-02,-5.600000000000000117e-02,-3.599999999999999728e-02,4.599999999999999922e-02
4.101002216339111328e-01,1.397690325975418091e-01,2.008565366268157959e-01,7.548180408775806427e-03,2.186447530984878540e-01,-4.807844385504722595e-02,6.647117733955383301e-01,7.127701044082641602e-01,8.228312134742736816e-01,1.999934315681457520e-01,1.210093591362237930e-02,2.955289483070373535e-01,-6.050161123275756836e-01,-5.111587047576904297e-01,5.341675877571105957e-01,8.300000000000000433e-02,-1.799999999999999933e-01,8.400000000000000522e-02,-5.700000000000000205e-02,-3.599999999999999728e-02,4.499999999999999833e-02
4.200985431671142578e-01,1.403490751981735229e-01,2.054847180843353271e-01,1.038638502359390259e-02,2.214561402797698975e-01,-5.816910788416862488e-02,6.601189374923706055e-01,7.154136300086975098e-01,8.238485455513000488e-01,2.081136256456375122e-01,1.612824946641921997e-02,2.260401248931884766e-01,3.404851630330085754e-02,-5.725951790809631348e-01,7.873255014419555664e-01,8.200000000000000344e-02,-1.799999999999999933e-01,8.300000000000000433e-02,-5.700000000000000205e-02,-3.599999999999999728e-02,4.499999999999999833e-02
4.302055835723876953e-01,1.401893198490142822e-01,2.094564437866210938e-01,1.348910015076398849e-02,2.179097533226013184e-01,-6.582335382699966431e-02,6.459473967552185059e-01,7.286525964736938477e-01,8.226082324981689453e-01,2.133890241384506226e-01,1.963362842798233032e-02,2.327612936496734619e-01,3.093295171856880188e-02,-5.687157511711120605e-01,7.883068919181823730e-01,8.300000000000000433e-02,-1.789999999999999925e-01,8.100000000000000255e-02,-5.800000000000000294e-02,-3.699999999999999817e-02,4.499999999999999833e-02
4.401192665100097656e-01,1.415968984365463257e-01,2.149655967950820923e-01,1.570927537977695465e-02,2.402796298265457153e-01,-9.109248965978622437e-02,6.496897339820861816e-01,7.154517769813537598e-01,8.211324810981750488e-01,2.186566889286041260e-01,2.355493977665901184e-02,2.418861687183380127e-01,3.473876416683197021e-02,-5.616395473480224609e-01,7.904716730117797852e-01,8.200000000000000344e-02,-1.789999999999999925e-01,7.599999999999999811e-02,-5.800000000000000294e-02,-3.599999999999999728e-02,4.399999999999999745e-02
4.501397609710693359e-01,1.422143876552581787e-01,2.189616858959197998e-01,1.863075420260429382e-02,2.420572936534881592e-01,-9.493165463209152222e-02,6.470794677734375000e-01,7.167178392410278320e-01,8.192601799964904785e-01,2.235816121101379395e-01,2.804272063076496124e-02,2.601822614669799805e-01,3.609208017587661743e-02,-5.546774864196777344e-01,7.895160317420959473e-01,7.799999999999999989e-02,-1.769999999999999907e-01,7.199999999999999456e-02,-5.899999999999999689e-02,-3.699999999999999817e-02,4.499999999999999833e-02
4.601190090179443359e-01,1.427534073591232300e-01,2.227648347616195679e-01,2.106756716966629028e-02,2.412707805633544922e-01,-9.667444974184036255e-02,6.445208787918090820e-01,7.190517187118530273e-01,8.170542120933532715e-01,2.274098247289657593e-01,3.279549628496170044e-02,2.780926525592803955e-01,3.165008500218391418e-02,-5.469372868537902832e-01,7.890009880065917969e-01,7.699999999999999900e-02,-1.769999999999999907e-01,7.000000000000000666e-02,-5.800000000000000294e-02,-3.699999999999999817e-02,4.499999999999999833e-02
4.701418876647949219e-01,1.431930959224700928e-01,2.261405587196350098e-01,2.344785630702972412e-02,2.379259914159774780e-01,-9.608160704374313354e-02,6.417472362518310547e-01,7.227171659469604492e-01,8.147746324539184570e-01,2.328050434589385986e-01,3.821111097931861877e-02,2.942426800727844238e-01,5.022586509585380554e-02,-5.383453369140625000e-01,7.880882024765014648e-01,7.799999999999999989e-02,-1.779999999999999916e-01,6.800000000000000488e-02,-5.800000000000000294e-02,-3.500000000000000333e-02,4.499999999999999833e-02
4.800701141357421875e-01,1.433994472026824951e-01,2.288228273391723633e-01,2.573338150978088379e-02,2.389649152755737305e-01,-1.027007922530174255e-01,6.379979252815246582e-01,7.247806787490844727e-01,8.120292425155639648e-01,2.389633357524871826e-01,4.315395653247833252e-02,3.105301856994628906e-01,6.490166485309600830e-02,-5.254942774772644043e-01,7.894394397735595703e-01,7.799999999999999989e-02,-1.779999999999999916e-01,6.700000000000000400e-02,-5.500000000000000028e-02,-3.599999999999999728e-02,4.499999999999999833e-02
4.901499748229980469e-01,1.438997983932495117e-01,2.316115200519561768e-01,2.788064256310462952e-02,2.442629784345626831e-01,-1.070063263177871704e-01,6.348452568054199219e-01,7.251598834991455078e-01,8.078835010528564453e-01,2.445164024829864502e-01,4.736281931400299072e-02,3.404579758644104004e-01,5.359730124473571777e-02,-5.132433176040649414e-01,7.860006093978881836e-01,7.799999999999999989e-02,-1.779999999999999916e-01,6.500000000000000222e-02,-5.199999999999999761e-02,-3.599999999999999728e-02,4.499999999999999833e-02
5.000996589660644531e-01,1.442152261734008789e-01,2.343498915433883667e-01,3.003460355103015900e-02,2.434019744396209717e-01,-1.131188571453094482e-01,6.312825083732604980e-01,7.276276350021362305e-01,8.046479821205139160e-01,2.518605887889862061e-01,4.944929108023643494e-02,3.464674055576324463e-01,7.607553899288177490e-02,-4.718911349773406982e-01,8.071503043174743652e-01,7.900000000000000078e-02,-1.779999999999999916e-01,6.300000000000000044e-02,-4.800000000000000100e-02,-3.699999999999999817e-02,4.499999999999999833e-02
5.101165771484375000e-01,1.446445584297180176e-01,2.370302379131317139e-01,3.191327303647994995e-02,2.436564713716506958e-01,-1.159547492861747742e-01,6.290218234062194824e-01,7.290524840354919434e-01,8.015366196632385254e-01,2.578180432319641113e-01,5.137361586093902588e-02,3.437400162220001221e-01,8.034939318895339966e-02,-4.540572166442871094e-01,8.180579543113708496e-01,7.900000000000000078e-02,-1.789999999999999925e-01,6.199999999999999956e-02,-4.700000000000000011e-02,-3.699999999999999817e-02,4.499999999999999833e-02
5.200941562652587891e-01,1.451824456453323364e-01,2.399748265743255615e-01,3.359308466315269470e-02,2.409214526414871216e-01,-1.201956644654273987e-01,6.261187791824340820e-01,7.317684888839721680e-01,7.989220619201660156e-01,2.635208666324615479e-01,5.264120921492576599e-02,3.371301591396331787e-01,8.239455521106719971e-02,-4.412670433521270752e-01,8.275492787361145020e-01,7.799999999999999989e-02,-1.769999999999999907e-01,6.099999999999999867e-02,-4.900000000000000189e-02,-3.799999999999999906e-02,4.399999999999999745e-02
