time,x_fork,y_fork,z_fork,qx_fork,qy_fork,qz_fork,qw_fork,x_knife,y_knife,z_knife,qx_knife,qy_knife,qz_knife,qw_knife,x_fork_f,y_fork_f,z_fork_f,x_knife_f,y_knife_f,z_knife_f
2.100234031677246094e-01,1.411941945552825928e-01,1.956053450703620911e-02,-9.100628644227981567e-02,-4.894913360476493835e-02,3.949908316135406494e-01,6.881176233291625977e-01,6.066963672637939453e-01,8.866777420043945312e-01,3.402863070368766785e-02,-5.196993425488471985e-02,4.824268445372581482e-02,-4.321141541004180908e-01,-6.693859100341796875e-01,6.023890376091003418e-01,2.900000000000000147e-02,-1.670000000000000095e-01,2.599999999999999881e-02,-4.200000000000000261e-02,-1.700000000000000122e-02,4.100000000000000172e-02
2.199699878692626953e-01,1.412715017795562744e-01,1.950651966035366058e-02,-9.111316502094268799e-02,-4.868315160274505615e-02,3.947972357273101807e-01,6.861449480056762695e-01,6.090732812881469727e-01,8.865633606910705566e-01,3.378620371222496033e-02,-5.219460278749465942e-02,4.698191955685615540e-02,-4.282229840755462646e-01,-6.704346537590026855e-01,6.040986776351928711e-01,2.999999999999999889e-02,-1.670000000000000095e-01,2.599999999999999881e-02,-4.200000000000000261e-02,-1.700000000000000122e-02,4.200000000000000261e-02
2.300820350646972656e-01,1.412695348262786865e-01,1.957019977271556854e-02,-9.101907908916473389e-02,-4.898313805460929871e-02,3.952980339527130127e-01,6.875301003456115723e-01,6.071593761444091797e-01,8.868039250373840332e-01,3.382743149995803833e-02,-5.212831124663352966e-02,4.751102626323699951e-02,-4.308294057846069336e-01,-6.704881191253662109e-01,6.021415591239929199e-01,2.900000000000000147e-02,-1.670000000000000095e-01,2.500000000000000139e-02,-4.100000000000000172e-02,-1.600000000000000033e-02,4.200000000000000261e-02
2.400009632110595703e-01,1.412446349859237671e-01,1.954686455428600311e-02,-9.099832922220230103e-02,-4.840313643217086792e-02,3.959988653659820557e-01,6.875697374343872070e-01,6.067042350769042969e-01,8.866653442382812500e-01,3.383877500891685486e-02,-5.212409794330596924e-02,4.747555777430534363e-02,-4.289904236793518066e-01,-6.709069609642028809e-01,6.029902696609497070e-01,2.900000000000000147e-02,-1.670000000000000095e-01,2.500000000000000139e-02,-4.200000000000000261e-02,-1.700000000000000122e-02,4.200000000000000261e-02
2.500772476196289062e-01,1.412393748760223389e-01,1.955920830368995667e-02,-9.102053940296173096e-02,-4.923534393310546875e-02,3.954020738601684570e-01,6.874843239784240723e-01,6.071230173110961914e-01,8.865684270858764648e-01,3.400418534874916077e-02,-5.202555283904075623e-02,4.842093214392662048e-02,-4.300562441349029541e-01,-6.691236495971679688e-01,6.041362285614013672e-01,3.099999999999999978e-02,-1.660000000000000087e-01,2.599999999999999881e-02,-4.000000000000000083e-02,-1.700000000000000122e-02,4.100000000000000172e-02
2.600224018096923828e-01,1.411846727132797241e-01,1.950027048587799072e-02,-9.096786379814147949e-02,-4.812088236212730408e-02,3.959232866764068604e-01,6.876592636108398438e-01,6.066744327545166016e-01,8.864812254905700684e-01,3.397198393940925598e-02,-5.243504047393798828e-02,4.472214356064796448e-02,-4.223237633705139160e-01,-6.715155243873596191e-01,6.072145700454711914e-01,3.099999999999999978e-02,-1.680000000000000104e-01,2.599999999999999881e-02,-4.200000000000000261e-02,-1.700000000000000122e-02,3.899999999999999994e-02
2.700684070587158203e-01,1.411984115839004517e-01,1.949643902480602264e-02,-9.098639339208602905e-02,-4.851794615387916565e-02,3.954504132270812988e-01,6.872133016586303711e-01,6.074561476707458496e-01,8.867041468620300293e-01,3.409293666481971741e-02,-5.199060961604118347e-02,4.919834062457084656e-02,-4.306787848472595215e-01,-6.695459485054016113e-01,6.031612753868103027e-01,3.099999999999999978e-02,-1.680000000000000104e-01,2.699999999999999969e-02,-4.299999999999999656e-02,-1.799999999999999864e-02,3.799999999999999906e-02
2.799942493438720703e-01,1.412322968244552612e-01,1.950233429670333862e-02,-9.102266281843185425e-02,-4.864406213164329529e-02,3.961887061595916748e-01,6.874322295188903809e-01,6.067168116569519043e-01,8.865484595298767090e-01,3.422220796346664429e-02,-5.242356285452842712e-02,4.766910895705223083e-02,-4.249637722969055176e-01,-6.710346937179565430e-01,6.056781411170959473e-01,3.500000000000000333e-02,-1.700000000000000122e-01,2.900000000000000147e-02,-4.299999999999999656e-02,-1.899999999999999953e-02,3.699999999999999817e-02
2.900378704071044922e-01,1.412365436553955078e-01,1.958682015538215637e-02,-9.101355075836181641e-02,-4.873447492718696594e-02,3.959358632564544678e-01,6.874722838401794434e-01,6.068292260169982910e-01,8.865508437156677246e-01,3.407826274633407593e-02,-5.194869637489318848e-02,4.892928898334503174e-02,-4.318879246711730957e-01,-6.693907976150512695e-01,6.024904847145080566e-01,4.200000000000000261e-02,-1.739999999999999880e-01,3.099999999999999978e-02,-4.299999999999999656e-02,-1.899999999999999953e-02,3.599999999999999728e-02
3.000259399414062500e-01,1.411783248186111450e-01,1.953961700201034546e-02,-9.097187221050262451e-02,-4.821547493338584900e-02,3.944677710533142090e-01,6.878837943077087402e-01,6.073601841926574707e-01,8.865222334861755371e-01,3.417347744107246399e-02,-5.216088891029357910e-02,4.905329644680023193e-02,-4.283239245414733887e-01,-6.697185635566711426e-01,6.046565175056457520e-01,4.599999999999999922e-02,-1.739999999999999880e-01,3.400000000000000244e-02,-4.399999999999999745e-02,-2.100000000000000130e-02,3.599999999999999728e-02
3.100578784942626953e-01,1.412641108036041260e-01,1.958435773849487305e-02,-9.104845672845840454e-02,-4.886201769113540649e-02,3.954800665378570557e-01,6.872550249099731445e-01,6.073620319366455078e-01,8.865636587142944336e-01,3.403179720044136047e-02,-5.196049436926841736e-02,5.003446340560913086e-02,-4.311136305332183838e-01,-6.697782278060913086e-01,6.025236845016479492e-01,5.399999999999999939e-02,-1.739999999999999880e-01,3.699999999999999817e-02,-4.299999999999999656e-02,-2.100000000000000130e-02,3.599999999999999728e-02
3.199903964996337891e-01,1.412077844142913818e-01,1.991616562008857727e-02,-9.098009020090103149e-02,-4.697131738066673279e-02,3.951919078826904297e-01,6.868938803672790527e-01,6.081067919731140137e-01,8.864544034004211426e-01,3.413398563861846924e-02,-5.228132009506225586e-02,4.874167591333389282e-02,-4.252608418464660645e-01,-6.705232262611389160e-01,6.059505343437194824e-01,6.400000000000000133e-02,-1.729999999999999871e-01,4.100000000000000172e-02,-4.000000000000000083e-02,-2.100000000000000130e-02,3.599999999999999728e-02
3.300633430480957031e-01,1.409979462623596191e-01,2.002153173089027405e-02,-9.088415652513504028e-02,-4.538207128643989563e-02,3.946382105350494385e-01,6.867572665214538574e-01,6.087411046028137207e-01,8.855435252189636230e-01,3.499636799097061157e-02,-5.141768977046012878e-02,5.289324373006820679e-02,-4.436978697776794434e-01,-6.753402948379516602e-01,5.867282748222351074e-01,6.900000000000000577e-02,-1.739999999999999880e-01,4.100000000000000172e-02,-3.200000000000000067e-02,-2.199999999999999872e-02,3.400000000000000244e-02
3.400275707244873047e-01,1.407443284988403320e-01,1.998669281601905823e-02,-9.071374684572219849e-02,-4.572329670190811157e-02,3.938449323177337646e-01,6.900579333305358887e-01,6.054878830909729004e-01,8.868302702903747559e-01,3.415802866220474243e-02,-5.156103149056434631e-02,5.649936571717262268e-02,-4.216006398200988770e-01,-6.741327643394470215e-01,6.038259267807006836e-01,6.600000000000000311e-02,-1.729999999999999871e-01,4.000000000000000083e-02,-2.800000000000000058e-02,-2.400000000000000050e-02,3.300000000000000155e-02
3.501129150390625000e-01,1.405552923679351807e-01,2.034564316272735596e-02,-9.057696163654327393e-02,-4.252851009368896484e-02,3.928579092025756836e-01,6.899794936180114746e-01,6.064506769180297852e-01,8.868108391761779785e-01,3.452876582741737366e-02,-5.130784958600997925e-02,6.316941231489181519e-02,-4.218595325946807861e-01,-6.735104322433471680e-01,6.036787033081054688e-01,7.199999999999999456e-02,-1.749999999999999889e-01,4.100000000000000172e-02,-2.500000000000000139e-02,-2.400000000000000050e-02,3.400000000000000244e-02
3.601009845733642578e-01,1.401659995317459106e-01,2.114238776266574860e-02,-9.046081453561782837e-02,-3.469793871045112610e-02,3.892032206058502197e-01,6.906289458274841309e-01,6.085627675056457520e-01,8.869749307632446289e-01,3.458699584007263184e-02,-5.109928175806999207e-02,6.521280854940414429e-02,-4.229267537593841553e-01,-6.739188432693481445e-01,6.022572517395019531e-01,7.699999999999999900e-02,-1.749999999999999889e-01,4.200000000000000261e-02,-2.599999999999999881e-02,-2.400000000000000050e-02,3.500000000000000333e-02
3.700790405273437500e-01,1.403717845678329468e-01,2.450827881693840027e-02,-9.029845148324966431e-02,-1.445255987346172333e-02,3.819031119346618652e-01,6.771721839904785156e-01,6.287916302680969238e-01,8.869931101799011230e-01,3.516609966754913330e-02,-5.052709951996803284e-02,7.113718986511230469e-02,-4.271332621574401855e-01,-6.723680496215820312e-01,6.003482341766357422e-01,8.000000000000000167e-02,-1.769999999999999907e-01,4.299999999999999656e-02,-2.400000000000000050e-02,-2.299999999999999961e-02,3.500000000000000333e-02
3.800010681152343750e-01,1.396795511245727539e-01,2.534327097237110138e-02,-9.020406752824783325e-02,-7.512151729315519333e-03,3.765281140804290771e-01,6.836734414100646973e-01,6.251085996627807617e-01,8.866308927536010742e-01,3.613101691007614136e-02,-4.997265338897705078e-02,8.016826212406158447e-02,-4.274359643459320068e-01,-6.739381551742553711e-01,5.972261428833007812e-01,8.100000000000000255e-02,-1.769999999999999907e-01,4.299999999999999656e-02,-2.299999999999999961e-02,-2.500000000000000139e-02,3.599999999999999728e-02
3.900654315948486328e-01,1.396424919366836548e-01,2.661141380667686462e-02,-8.978743851184844971e-02,5.597294308245182037e-03,3.672855496406555176e-01,6.828413605690002441e-01,6.315043568611145020e-01,8.855918049812316895e-01,3.703405708074569702e-02,-4.868106544017791748e-02,1.024034097790718079e-01,-4.309945106506347656e-01,-6.760669946670532227e-01,5.888044238090515137e-01,8.400000000000000522e-02,-1.759999999999999898e-01,4.299999999999999656e-02,-2.199999999999999872e-02,-2.500000000000000139e-02,3.500000000000000333e-02
4.000141620635986328e-01,1.395827680826187134e-01,2.843838743865489960e-02,-8.924296498298645020e-02,2.112733758985996246e-02,3.583364188671112061e-01,6.805115342140197754e-01,6.387900710105895996e-01,8.861680030822753906e-01,3.857117891311645508e-02,-4.795562475919723511e-02,1.036365032196044922e-01,-4.275800585746765137e-01,-6.842846274375915527e-01,5.815405249595642090e-01,8.400000000000000522e-02,-1.769999999999999907e-01,4.399999999999999745e-02,-2.100000000000000130e-02,-2.400000000000000050e-02,3.500000000000000333e-02
4.100182056427001953e-01,1.393585354089736938e-01,3.007155656814575195e-02,-8.874863386154174805e-02,3.316149860620498657e-02,3.480579853057861328e-01,6.790754199028015137e-01,6.454553008079528809e-01,8.856765031814575195e-01,3.987675905227661133e-02,-4.734767973423004150e-02,1.252476423978805542e-01,-4.141368865966796875e-01,-6.790449619293212891e-01,5.930443406105041504e-01,8.400000000000000522e-02,-1.749999999999999889e-01,4.399999999999999745e-02,-2.100000000000000130e-02,-2.599999999999999881e-02,3.599999999999999728e-02
4.200432300567626953e-01,1.386869251728057861e-01,3.177190572023391724e-02,-8.838142454624176025e-02,4.059721156954765320e-02,3.386511802673339844e-01,6.769679188728332520e-01,6.522129178047180176e-01,8.861814141273498535e-01,4.313211888074874878e-02,-4.664547368884086609e-02,1.348434686660766602e-01,-4.085117280483245850e-01,-6.616038680076599121e-01,6.141788959503173828e-01,8.300000000000000433e-02,-1.739999999999999880e-01,4.499999999999999833e-02,-2.199999999999999872e-02,-2.500000000000000139e-02,3.500000000000000333e-02
4.300715923309326172e-01,1.377976238727569580e-01,3.394586220383644104e-02,-8.801241219043731689e-02,4.978091642260551453e-02,3.266627192497253418e-01,6.750962734222412109e-01,6.595895290374755859e-01,8.859032392501831055e-01,4.549296200275421143e-02,-4.604369401931762695e-02,1.453842967748641968e-01,-4.044878184795379639e-01,-6.594226956367492676e-01,6.167777776718139648e-01,8.000000000000000167e-02,-1.749999999999999889e-01,4.800000000000000100e-02,-2.299999999999999961e-02,-2.699999999999999969e-02,3.400000000000000244e-02
4.400017261505126953e-01,1.368214935064315796e-01,3.594160825014114380e-02,-8.755446970462799072e-02,6.204665452241897583e-02,3.118577003479003906e-01,6.720024347305297852e-01,6.688106656074523926e-01,8.856158852577209473e-01,4.847759008407592773e-02,-4.551865532994270325e-02,1.627607345581054688e-01,-3.867722451686859131e-01,-6.483796238899230957e-01,6.352323293685913086e-01,7.099999999999999367e-02,-1.739999999999999880e-01,5.099999999999999672e-02,-2.400000000000000050e-02,-2.699999999999999969e-02,3.400000000000000244e-02
4.500446319580078125e-01,1.360381245613098145e-01,3.839917108416557312e-02,-8.721137791872024536e-02,7.352998852729797363e-02,2.932422757148742676e-01,6.676328778266906738e-01,6.803445816040039062e-01,8.848918676376342773e-01,4.995348304510116577e-02,-4.425486549735069275e-02,1.949987411499023438e-01,-3.567016720771789551e-01,-6.440274119377136230e-01,6.480494737625122070e-01,7.099999999999999367e-02,-1.749999999999999889e-01,5.299999999999999850e-02,-2.100000000000000130e-02,-2.400000000000000050e-02,3.400000000000000244e-02
4.599838256835937500e-01,1.358206421136856079e-01,4.174058511853218079e-02,-8.734263479709625244e-02,7.625512033700942993e-02,2.870818078517913818e-01,6.637059450149536133e-01,6.864864826202392578e-01,8.846270442008972168e-01,5.268843472003936768e-02,-4.309795051813125610e-02,2.093640416860580444e-01,-3.404231965541839600e-01,-6.382063031196594238e-01,6.580056548118591309e-01,7.199999999999999456e-02,-1.739999999999999880e-01,5.399999999999999939e-02,-2.100000000000000130e-02,-2.500000000000000139e-02,3.400000000000000244e-02
4.701392650604248047e-01,1.344225257635116577e-01,4.354261606931686401e-02,-8.723181486129760742e-02,9.324112534523010254e-02,2.525864839553833008e-01,6.608979701995849609e-01,7.005141377449035645e-01,8.841169476509094238e-01,5.522060021758079529e-02,-4.162682220339775085e-02,2.162860780954360962e-01,-3.298704326152801514e-01,-6.367374658584594727e-01,6.625490784645080566e-01,7.599999999999999811e-02,-1.749999999999999889e-01,5.500000000000000028e-02,-2.100000000000000130e-02,-2.400000000000000050e-02,3.500000000000000333e-02
4.800581932067871094e-01,1.338399052619934082e-01,4.734273627400398254e-02,-8.641993999481201172e-02,9.880803525447845459e-02,2.377158403396606445e-01,6.555720567703247070e-01,7.098968029022216797e-01,8.838713169097900391e-01,5.698168650269508362e-02,-3.994644060730934143e-02,2.246637046337127686e-01,-3.244451880455017090e-01,-6.397958397865295410e-01,6.594867706298828125e-01,8.000000000000000167e-02,-1.769999999999999907e-01,5.600000000000000117e-02,-2.000000000000000042e-02,-2.500000000000000139e-02,3.500000000000000333e-02
4.900491237640380859e-01,1.329953670501708984e-01,5.075122043490409851e-02,-8.582344651222229004e-02,9.897140413522720337e-02,2.334365248680114746e-01,6.546518802642822266e-01,7.121397256851196289e-01,8.835812211036682129e-01,5.844744667410850525e-02,-3.798652812838554382e-02,2.290631085634231567e-01,-3.215124607086181641e-01,-6.440872550010681152e-01,6.552186608314514160e-01,8.200000000000000344e-02,-1.759999999999999898e-01,5.700000000000000205e-02,-2.100000000000000130e-02,-2.500000000000000139e-02,3.400000000000000244e-02
4.999983310699462891e-01,1.325113177299499512e-01,5.455257371068000793e-02,-8.438943326473236084e-02,9.740095585584640503e-02,2.284201532602310181e-01,6.500347852706909180e-01,7.181867361068725586e-01,8.835327625274658203e-01,5.999630317091941833e-02,-3.592630848288536072e-02,2.330616563558578491e-01,-3.149226605892181396e-01,-6.536369919776916504e-01,6.475064754486083984e-01,8.500000000000000611e-02,-1.759999999999999898e-01,5.800000000000000294e-02,-2.299999999999999961e-02,-2.400000000000000050e-02,3.300000000000000155e-02
5.100705623626708984e-01,1.319610029458999634e-01,5.839345231652259827e-02,-8.226490020751953125e-02,1.103463396430015564e-01,2.226404100656509399e-01,6.452422142028808594e-01,7.224385142326354980e-01,8.834441304206848145e-01,6.191082671284675598e-02,-3.371429443359375000e-02,2.407533526420593262e-01,-3.048264980316162109e-01,-6.590182781219482422e-01,6.440602540969848633e-01,8.699999999999999400e-02,-1.749999999999999889e-01,5.800000000000000294e-02,-2.199999999999999872e-02,-2.500000000000000139e-02,3.300000000000000155e-02
