time,x_fork,y_fork,z_fork,qx_fork,qy_fork,qz_fork,qw_fork,x_knife,y_knife,z_knife,qx_knife,qy_knife,qz_knife,qw_knife,x_fork_f,y_fork_f,z_fork_f,x_knife_f,y_knife_f,z_knife_f
1.000397205352783203e-01,1.379619687795639038e-01,2.804749272763729095e-02,-8.586746454238891602e-02,4.076393321156501770e-02,3.719611465930938721e-01,6.722637414932250977e-01,6.387838125228881836e-01,8.366273045539855957e-01,3.601234033703804016e-02,-2.665355801582336426e-02,1.546494364738464355e-01,-4.446043968200683594e-01,-6.479725241661071777e-01,5.987839698791503906e-01,5.299999999999999850e-02,-2.099999999999999922e-01,3.400000000000000244e-02,-3.300000000000000155e-02,-1.899999999999999953e-02,5.000000000000000278e-02
1.099658012390136719e-01,1.380312889814376831e-01,2.809624001383781433e-02,-8.585722744464874268e-02,4.079440236091613770e-02,3.713507056236267090e-01,6.726060509681701660e-01,6.387767195701599121e-01,8.365706801414489746e-01,3.602571040391921997e-02,-2.660589851438999176e-02,1.543060541152954102e-01,-4.433965682983398438e-01,-6.483200788497924805e-01,5.993915200233459473e-01,5.099999999999999672e-02,-2.099999999999999922e-01,3.300000000000000155e-02,-3.300000000000000155e-02,-1.899999999999999953e-02,4.900000000000000189e-02
1.199910640716552734e-01,1.380804181098937988e-01,2.802331559360027313e-02,-8.579386025667190552e-02,4.187180474400520325e-02,3.717556595802307129e-01,6.716968417167663574e-01,6.394277215003967285e-01,8.365986943244934082e-01,3.603858873248100281e-02,-2.664990536868572235e-02,1.542693972587585449e-01,-4.448843300342559814e-01,-6.478994488716125488e-01,5.987530946731567383e-01,5.299999999999999850e-02,-2.109999999999999931e-01,3.300000000000000155e-02,-3.300000000000000155e-02,-2.000000000000000042e-02,5.000000000000000278e-02
1.299326419830322266e-01,1.382184773683547974e-01,2.808696590363979340e-02,-8.587731420993804932e-02,4.010110348463058472e-02,3.715152740478515625e-01,6.726429462432861328e-01,6.386860013008117676e-01,8.361809849739074707e-01,3.595422953367233276e-02,-2.659733034670352936e-02,1.528684943914413452e-01,-4.440895915031433105e-01,-6.495779156684875488e-01,5.978831052780151367e-01,5.199999999999999761e-02,-2.099999999999999922e-01,3.300000000000000155e-02,-3.300000000000000155e-02,-1.799999999999999864e-02,5.000000000000000278e-02
1.400561332702636719e-01,1.380320191383361816e-01,2.813775837421417236e-02,-8.577893674373626709e-02,4.202974587678909302e-02,3.699862062931060791e-01,6.722813844680786133e-01,6.398293375968933105e-01,8.361799120903015137e-01,3.593108803033828735e-02,-2.661258541047573090e-02,1.534393280744552612e-01,-4.441227018833160400e-01,-6.497541069984436035e-01,5.975207090377807617e-01,5.099999999999999672e-02,-2.109999999999999931e-01,3.300000000000000155e-02,-3.200000000000000067e-02,-2.000000000000000042e-02,5.000000000000000278e-02
1.500604152679443359e-01,1.380007565021514893e-01,2.806346118450164795e-02,-8.586274832487106323e-02,4.077969118952751160e-02,3.718582987785339355e-01,6.719269752502441406e-01,6.391968131065368652e-01,8.365427255630493164e-01,3.601910546422004700e-02,-2.660657837986946106e-02,1.545849144458770752e-01,-4.439367651939392090e-01,-6.482927799224853516e-01,5.989492535591125488e-01,5.099999999999999672e-02,-2.109999999999999931e-01,3.400000000000000244e-02,-3.300000000000000155e-02,-2.000000000000000042e-02,5.000000000000000278e-02
1.599788665771484375e-01,1.382042169570922852e-01,2.825725078582763672e-02,-8.575204759836196899e-02,4.290905222296714783e-02,3.720291256904602051e-01,6.713426113128662109e-01,6.395719647407531738e-01,8.366539478302001953e-01,3.605298325419425964e-02,-2.660263143479824066e-02,1.555965691804885864e-01,-4.435773491859436035e-01,-6.478370428085327148e-01,5.994464159011840820e-01,5.000000000000000278e-02,-2.099999999999999922e-01,3.400000000000000244e-02,-3.300000000000000155e-02,-1.899999999999999953e-02,5.000000000000000278e-02
1.699230670928955078e-01,1.381737887859344482e-01,2.806403487920761108e-02,-8.586431294679641724e-02,4.005478322505950928e-02,3.715850710868835449e-01,6.724728941917419434e-01,6.388273239135742188e-01,8.366075158119201660e-01,3.619942441582679749e-02,-2.666003257036209106e-02,1.548402607440948486e-01,-4.456118047237396240e-01,-6.495100855827331543e-01,5.963147282600402832e-01,5.199999999999999761e-02,-2.109999999999999931e-01,3.400000000000000244e-02,-3.300000000000000155e-02,-2.000000000000000042e-02,5.000000000000000278e-02
1.800839900970458984e-01,1.380838304758071899e-01,2.834026701748371124e-02,-8.578722923994064331e-02,4.277452453970909119e-02,3.704341351985931396e-01,6.718947887420654297e-01,6.399269104003906250e-01,8.361628651618957520e-01,3.594091162085533142e-02,-2.660914510488510132e-02,1.532710194587707520e-01,-4.443389177322387695e-01,-6.498667597770690918e-01,5.972806215286254883e-01,5.099999999999999672e-02,-2.099999999999999922e-01,3.300000000000000155e-02,-3.200000000000000067e-02,-1.799999999999999864e-02,5.000000000000000278e-02
1.899743080139160156e-01,1.380885541439056396e-01,2.802642434835433960e-02,-8.577942848205566406e-02,4.206866398453712463e-02,3.718177974224090576e-01,6.716279983520507812e-01,6.394510865211486816e-01,8.361835479736328125e-01,3.596953302621841431e-02,-2.658948861062526703e-02,1.529053300619125366e-01,-4.439789652824401855e-01,-6.495190262794494629e-01,5.980197787284851074e-01,5.199999999999999761e-02,-2.099999999999999922e-01,3.300000000000000155e-02,-3.099999999999999978e-02,-1.799999999999999864e-02,5.000000000000000278e-02
1.999921798706054688e-01,1.379034817218780518e-01,2.801655046641826630e-02,-8.598554134368896484e-02,3.795619308948516846e-02,3.700072765350341797e-01,6.745204925537109375e-01,6.377116441726684570e-01,8.361832499504089355e-01,3.597427904605865479e-02,-2.659344114363193512e-02,1.530052870512008667e-01,-4.439420402050018311e-01,-6.495021581649780273e-01,5.980399847030639648e-01,5.299999999999999850e-02,-2.099999999999999922e-01,3.400000000000000244e-02,-3.300000000000000155e-02,-1.799999999999999864e-02,5.000000000000000278e-02
2.099499702453613281e-01,1.380853354930877686e-01,2.809036895632743835e-02,-8.584605902433395386e-02,4.132185876369476318e-02,3.711478412151336670e-01,6.726043224334716797e-01,6.388624310493469238e-01,8.361662030220031738e-01,3.596344590187072754e-02,-2.658703364431858063e-02,1.528071910142898560e-01,-4.441194236278533936e-01,-6.494557261466979980e-01,5.980092883110046387e-01,5.199999999999999761e-02,-2.109999999999999931e-01,3.300000000000000155e-02,-3.300000000000000155e-02,-2.000000000000000042e-02,5.000000000000000278e-02
2.200157642364501953e-01,1.381548494100570679e-01,2.809987030923366547e-02,-8.576171100139617920e-02,4.275266081094741821e-02,3.723191320896148682e-01,6.710893511772155762e-01,6.396794915199279785e-01,8.361775279045104980e-01,3.596024215221405029e-02,-2.657886222004890442e-02,1.527545154094696045e-01,-4.440446197986602783e-01,-6.494503617286682129e-01,5.980842113494873047e-01,5.099999999999999672e-02,-2.099999999999999922e-01,3.300000000000000155e-02,-3.200000000000000067e-02,-2.000000000000000042e-02,5.000000000000000278e-02
2.299706935882568359e-01,1.380895972251892090e-01,2.818734385073184967e-02,-8.577003329992294312e-02,4.244809225201606750e-02,3.709556758403778076e-01,6.718330383300781250e-01,6.397112011909484863e-01,8.361706733703613281e-01,3.593663498759269714e-02,-2.658725716173648834e-02,1.530261039733886719e-01,-4.442029893398284912e-01,-6.496216654777526855e-01,5.977109670639038086e-01,5.000000000000000278e-02,-2.109999999999999931e-01,3.300000000000000155e-02,-3.300000000000000155e-02,-1.899999999999999953e-02,5.000000000000000278e-02
2.400238513946533203e-01,1.381094008684158325e-01,2.807037532329559326e-02,-8.578138798475265503e-02,4.242298007011413574e-02,3.719601929187774658e-01,6.713750362396240234e-01,6.396104097366333008e-01,8.365877866744995117e-01,3.602382913231849670e-02,-2.664378657937049866e-02,1.536543667316436768e-01,-4.452747702598571777e-01,-6.477752327919006348e-01,5.987553596496582031e-01,5.099999999999999672e-02,-2.099999999999999922e-01,3.300000000000000155e-02,-3.099999999999999978e-02,-1.799999999999999864e-02,5.000000000000000278e-02
2.499482631683349609e-01,1.381428390741348267e-01,2.818231470882892609e-02,-8.577860146760940552e-02,4.244867712259292603e-02,3.713639974594116211e-01,6.717182397842407227e-01,6.395947933197021484e-01,8.366122841835021973e-01,3.605572134256362915e-02,-2.667711675167083740e-02,1.549808681011199951e-01,-4.444938004016876221e-01,-6.478304862976074219e-01,5.989339351654052734e-01,5.099999999999999672e-02,-2.099999999999999922e-01,3.400000000000000244e-02,-3.099999999999999978e-02,-1.899999999999999953e-02,5.000000000000000278e-02
2.600443363189697266e-01,1.380170285701751709e-01,2.803595736622810364e-02,-8.587040752172470093e-02,4.069053381681442261e-02,3.723453283309936523e-01,6.721130609512329102e-01,6.387232542037963867e-01,8.365458250045776367e-01,3.603668883442878723e-02,-2.670026384294033051e-02,1.556935757398605347e-01,-4.446648657321929932e-01,-6.484810113906860352e-01,5.979173779487609863e-01,5.099999999999999672e-02,-2.099999999999999922e-01,3.300000000000000155e-02,-3.200000000000000067e-02,-1.899999999999999953e-02,5.000000000000000278e-02
2.700295448303222656e-01,1.380490362644195557e-01,2.821144275367259979e-02,-8.584053069353103638e-02,4.168855398893356323e-02,3.714000284671783447e-01,6.715762615203857422e-01,6.397729516029357910e-01,8.366065025329589844e-01,3.606338053941726685e-02,-2.662408351898193359e-02,1.550795733928680420e-01,-4.443121254444122314e-01,-6.478653550148010254e-01,5.990054607391357422e-01,5.199999999999999761e-02,-2.099999999999999922e-01,3.300000000000000155e-02,-3.200000000000000067e-02,-1.899999999999999953e-02,5.000000000000000278e-02
2.800517082214355469e-01,1.380160003900527954e-01,2.803543582558631897e-02,-8.585604280233383179e-02,4.083555564284324646e-02,3.718387484550476074e-01,6.718882918357849121e-01,6.392453312873840332e-01,8.365285396575927734e-01,3.601763024926185608e-02,-2.657469548285007477e-02,1.541187465190887451e-01,-4.438554942607879639e-01,-6.483106017112731934e-01,5.991103649139404297e-01,5.000000000000000278e-02,-2.109999999999999931e-01,3.300000000000000155e-02,-3.400000000000000244e-02,-2.000000000000000042e-02,4.900000000000000189e-02
2.899508476257324219e-01,1.381158083677291870e-01,2.826759591698646545e-02,-8.578985184431076050e-02,4.232087358832359314e-02,3.715384602546691895e-01,6.715928912162780762e-01,6.396336555480957031e-01,8.361769914627075195e-01,3.596886619925498962e-02,-2.658383734524250031e-02,1.529936641454696655e-01,-4.440314769744873047e-01,-6.494513750076293945e-01,5.980316996574401855e-01,5.199999999999999761e-02,-2.109999999999999931e-01,3.400000000000000244e-02,-3.099999999999999978e-02,-2.000000000000000042e-02,5.000000000000000278e-02
3.000197410583496094e-01,1.382669806480407715e-01,2.828950993716716766e-02,-8.573561906814575195e-02,4.341568797826766968e-02,3.728074431419372559e-01,6.706513762474060059e-01,6.398097872734069824e-01,8.364911675453186035e-01,3.602552041411399841e-02,-2.662836387753486633e-02,1.543502658605575562e-01,-4.438659548759460449e-01,-6.484689116477966309e-01,5.988714694976806641e-01,5.099999999999999672e-02,-2.109999999999999931e-01,3.300000000000000155e-02,-3.400000000000000244e-02,-1.899999999999999953e-02,5.000000000000000278e-02
3.099668025970458984e-01,1.382597982883453369e-01,2.803544327616691589e-02,-8.574419468641281128e-02,4.292438551783561707e-02,3.724576830863952637e-01,6.708722114562988281e-01,6.398150324821472168e-01,8.365666866302490234e-01,3.606085851788520813e-02,-2.660020068287849426e-02,1.547715365886688232e-01,-4.436172544956207275e-01,-6.480279564857482910e-01,5.994241237640380859e-01,5.199999999999999761e-02,-2.089999999999999913e-01,3.400000000000000244e-02,-3.400000000000000244e-02,-1.799999999999999864e-02,5.000000000000000278e-02
3.199598789215087891e-01,1.381395906209945679e-01,2.807766199111938477e-02,-8.576728403568267822e-02,4.263181984424591064e-02,3.721973001956939697e-01,6.712091565132141113e-01,6.396327614784240723e-01,8.365437984466552734e-01,3.608706593513488770e-02,-2.675279229879379272e-02,1.560575813055038452e-01,-4.450605809688568115e-01,-6.478669047355651855e-01,5.981935858726501465e-01,5.399999999999999939e-02,-2.099999999999999922e-01,3.400000000000000244e-02,-3.200000000000000067e-02,-1.899999999999999953e-02,5.000000000000000278e-02
3.299994468688964844e-01,1.380624175071716309e-01,2.810454927384853363e-02,-8.581893146038055420e-02,4.175299406051635742e-02,3.718209266662597656e-01,6.718496680259704590e-01,6.392369866371154785e-01,8.366204500198364258e-01,3.607753664255142212e-02,-2.660408616065979004e-02,1.549413949251174927e-01,-4.441419541835784912e-01,-6.475368142127990723e-01,5.995224118232727051e-01,5.199999999999999761e-02,-2.099999999999999922e-01,3.300000000000000155e-02,-3.200000000000000067e-02,-1.899999999999999953e-02,5.000000000000000278e-02
3.400003910064697266e-01,1.381309479475021362e-01,2.806517109274864197e-02,-8.577582240104675293e-02,4.255134239792823792e-02,3.719835877418518066e-01,6.713648438453674316e-01,6.395990252494812012e-01,8.361594676971435547e-01,3.596142679452896118e-02,-2.658840827643871307e-02,1.532358229160308838e-01,-4.442065358161926270e-01,-6.497107744216918945e-01,5.975577831268310547e-01,5.199999999999999761e-02,-2.089999999999999913e-01,3.300000000000000155e-02,-3.099999999999999978e-02,-1.899999999999999953e-02,5.000000000000000278e-02
3.499679565429687500e-01,1.380779743194580078e-01,2.798281796276569366e-02,-8.578269928693771362e-02,4.217132553458213806e-02,3.716309070587158203e-01,6.716908216476440430e-01,6.394869089126586914e-01,8.365786075592041016e-01,3.606412559747695923e-02,-2.657785639166831970e-02,1.547673940658569336e-01,-4.439674913883209229e-01,-6.477511525154113770e-01,5.994651913642883301e-01,5.199999999999999761e-02,-2.109999999999999931e-01,3.300000000000000155e-02,-3.200000000000000067e-02,-2.100000000000000130e-02,5.000000000000000278e-02
3.599710464477539062e-01,1.380339711904525757e-01,2.812602184712886810e-02,-8.583626151084899902e-02,4.139935970306396484e-02,3.714722692966461182e-01,6.717492938041687012e-01,6.395680904388427734e-01,8.366292119026184082e-01,3.607433289289474487e-02,-2.669050171971321106e-02,1.555078327655792236e-01,-4.444380998611450195e-01,-6.477494835853576660e-01,5.989263057708740234e-01,5.099999999999999672e-02,-2.099999999999999922e-01,3.300000000000000155e-02,-3.300000000000000155e-02,-1.899999999999999953e-02,5.000000000000000278e-02
3.700218200683593750e-01,1.379822641611099243e-01,2.806996926665306091e-02,-8.583074063062667847e-02,4.159529507160186768e-02,3.697367906570434570e-01,6.727108359336853027e-01,6.395503878593444824e-01,8.364957571029663086e-01,3.602682426571846008e-02,-2.665020897984504700e-02,1.550951004028320312e-01,-4.441384971141815186e-01,-6.486380100250244141e-01,5.982936024665832520e-01,5.199999999999999761e-02,-2.109999999999999931e-01,3.300000000000000155e-02,-3.300000000000000155e-02,-1.899999999999999953e-02,5.000000000000000278e-02
3.800008296966552734e-01,1.381152421236038208e-01,2.811360731720924377e-02,-8.581104129552841187e-02,4.149949550628662109e-02,3.704459071159362793e-01,6.725701689720153809e-01,6.392941474914550781e-01,8.366239070892333984e-01,3.607203438878059387e-02,-2.667135186493396759e-02,1.553018391132354736e-01,-4.442557990550994873e-01,-6.477543711662292480e-01,5.991097688674926758e-01,5.000000000000000278e-02,-2.099999999999999922e-01,3.300000000000000155e-02,-3.200000000000000067e-02,-1.799999999999999864e-02,5.000000000000000278e-02
3.899979591369628906e-01,1.380104571580886841e-01,2.811947837471961975e-02,-8.581412583589553833e-02,4.122205078601837158e-02,3.701509535312652588e-01,6.727872490882873535e-01,6.392545700073242188e-01,8.365810513496398926e-01,3.607624769210815430e-02,-2.659094892442226410e-02,1.550531238317489624e-01,-4.441034197807312012e-01,-6.478720903396606445e-01,5.991598963737487793e-01,5.199999999999999761e-02,-2.089999999999999913e-01,3.400000000000000244e-02,-3.200000000000000067e-02,-1.700000000000000122e-02,5.000000000000000278e-02
4.000134468078613281e-01,1.380248516798019409e-01,2.811370417475700378e-02,-8.584347367286682129e-02,4.120144620537757874e-02,3.713420033454895020e-01,6.722017526626586914e-01,6.391811370849609375e-01,8.365523815155029297e-01,3.608797490596771240e-02,-2.654702588915824890e-02,1.537646502256393433e-01,-4.432474970817565918e-01,-6.478680968284606934e-01,6.001292467117309570e-01,5.199999999999999761e-02,-2.109999999999999931e-01,3.300000000000000155e-02,-3.200000000000000067e-02,-1.899999999999999953e-02,5.000000000000000278e-02
4.099378585815429688e-01,1.380387246608734131e-01,2.811574749648571014e-02,-8.584129065275192261e-02,4.116230830550193787e-02,3.713380992412567139e-01,6.722488403320312500e-01,6.391363143920898438e-01,8.366050720214843750e-01,3.606470674276351929e-02,-2.664236910641193390e-02,1.548602432012557983e-01,-4.444714188575744629e-01,-6.477651000022888184e-01,5.990526080131530762e-01,5.099999999999999672e-02,-2.099999999999999922e-01,3.300000000000000155e-02,-3.200000000000000067e-02,-1.899999999999999953e-02,5.000000000000000278e-02
4.200439453125000000e-01,1.379444450139999390e-01,2.794219739735126495e-02,-8.585420995950698853e-02,4.025140032172203064e-02,3.698967993259429932e-01,6.730356216430664062e-01,6.392019987106323242e-01,8.361814022064208984e-01,3.601278737187385559e-02,-2.656612358987331390e-02,1.528126001358032227e-01,-4.436665177345275879e-01,-6.492151618003845215e-01,5.986050367355346680e-01,5.099999999999999672e-02,-2.109999999999999931e-01,3.300000000000000155e-02,-3.200000000000000067e-02,-2.000000000000000042e-02,5.000000000000000278e-02
4.299223423004150391e-01,1.380300521850585938e-01,2.809919230639934540e-02,-8.578030765056610107e-02,4.170659929513931274e-02,3.696879744529724121e-01,6.727141737937927246e-01,6.395679116249084473e-01,8.365998864173889160e-01,3.606893867254257202e-02,-2.662757784128189087e-02,1.547079086303710938e-01,-4.446005523204803467e-01,-6.478750109672546387e-01,5.988771915435791016e-01,5.099999999999999672e-02,-2.109999999999999931e-01,3.300000000000000155e-02,-3.200000000000000067e-02,-2.000000000000000042e-02,5.000000000000000278e-02
4.399735927581787109e-01,1.381845325231552124e-01,2.801802009344100952e-02,-8.574523776769638062e-02,4.305600374937057495e-02,3.723244369029998779e-01,6.708633899688720703e-01,6.398929953575134277e-01,8.365579843521118164e-01,3.607987985014915466e-02,-2.672675251960754395e-02,1.562934368848800659e-01,-4.446428120136260986e-01,-6.482714414596557617e-01,5.980044007301330566e-01,5.099999999999999672e-02,-2.099999999999999922e-01,3.300000000000000155e-02,-3.300000000000000155e-02,-1.899999999999999953e-02,5.000000000000000278e-02
4.499719142913818359e-01,1.380854099988937378e-01,2.802265621721744537e-02,-8.578439801931381226e-02,4.205511137843132019e-02,3.716873526573181152e-01,6.716556549072265625e-01,6.394986510276794434e-01,8.361729979515075684e-01,3.599286451935768127e-02,-2.656527236104011536e-02,1.528556793928146362e-01,-4.438638091087341309e-01,-6.493302583694458008e-01,5.983229279518127441e-01,5.000000000000000278e-02,-2.099999999999999922e-01,3.400000000000000244e-02,-3.300000000000000155e-02,-2.000000000000000042e-02,5.000000000000000278e-02
4.600241184234619141e-01,1.381599605083465576e-01,2.794981747865676880e-02,-8.579911291599273682e-02,4.103076830506324768e-02,3.726024329662322998e-01,6.719024181365966797e-01,6.387731432914733887e-01,8.366025686264038086e-01,3.605556488037109375e-02,-2.657712996006011963e-02,1.549967527389526367e-01,-4.441993534564971924e-01,-6.477175951004028320e-01,5.992703437805175781e-01,5.199999999999999761e-02,-2.099999999999999922e-01,3.400000000000000244e-02,-3.200000000000000067e-02,-1.799999999999999864e-02,5.000000000000000278e-02
4.699697494506835938e-01,1.380990147590637207e-01,2.811239473521709442e-02,-8.581830561161041260e-02,4.157986119389533997e-02,3.718734681606292725e-01,6.719590425491333008e-01,6.391027569770812988e-01,8.366338610649108887e-01,3.610954061150550842e-02,-2.662039920687675476e-02,1.556045264005661011e-01,-4.440540373325347900e-01,-6.476537585258483887e-01,5.992894768714904785e-01,5.199999999999999761e-02,-2.099999999999999922e-01,3.300000000000000155e-02,-3.200000000000000067e-02,-1.899999999999999953e-02,4.900000000000000189e-02
4.799973964691162109e-01,1.381874680519104004e-01,2.813839726150035858e-02,-8.575473725795745850e-02,4.299018904566764832e-02,3.722272217273712158e-01,6.710298061370849609e-01,6.397794485092163086e-01,8.361698985099792480e-01,3.598330169916152954e-02,-2.659625187516212463e-02,1.531574726104736328e-01,-4.439616203308105469e-01,-6.495800614356994629e-01,5.979018807411193848e-01,5.199999999999999761e-02,-2.099999999999999922e-01,3.400000000000000244e-02,-3.400000000000000244e-02,-1.899999999999999953e-02,5.000000000000000278e-02
4.899630546569824219e-01,1.381182074546813965e-01,2.808951772749423981e-02,-8.581170439720153809e-02,4.131735116243362427e-02,3.709678053855895996e-01,6.724202632904052734e-01,6.391610503196716309e-01,8.365230560302734375e-01,3.606940805912017822e-02,-2.663372829556465149e-02,1.547157615423202515e-01,-4.437260329723358154e-01,-6.483010053634643555e-01,5.990628004074096680e-01,5.199999999999999761e-02,-2.089999999999999913e-01,3.400000000000000244e-02,-3.200000000000000067e-02,-1.799999999999999864e-02,5.000000000000000278e-02
5.000693798065185547e-01,1.381415128707885742e-01,2.810378186404705048e-02,-8.576168864965438843e-02,4.269345849752426147e-02,3.717168271541595459e-01,6.714402437210083008e-01,6.396654248237609863e-01,8.367539048194885254e-01,3.608242794871330261e-02,-2.657189778983592987e-02,1.541151702404022217e-01,-4.433983266353607178e-01,-6.478641033172607422e-01,5.999321341514587402e-01,5.199999999999999761e-02,-2.109999999999999931e-01,3.300000000000000155e-02,-3.099999999999999978e-02,-2.100000000000000130e-02,5.000000000000000278e-02
5.100114345550537109e-01,1.382012516260147095e-01,2.826957404613494873e-02,-8.573719114065170288e-02,4.296046867966651917e-02,3.719258308410644531e-01,6.711133718490600586e-01,6.398691534996032715e-01,8.361722230911254883e-01,3.598235547542572021e-02,-2.658823505043983459e-02,1.530022919178009033e-01,-4.440397024154663086e-01,-6.495394706726074219e-01,5.979276895523071289e-01,5.099999999999999672e-02,-2.109999999999999931e-01,3.300000000000000155e-02,-3.300000000000000155e-02,-1.899999999999999953e-02,5.000000000000000278e-02
5.200231075286865234e-01,1.381916552782058716e-01,2.801945805549621582e-02,-8.584088087081909180e-02,4.111107811331748962e-02,3.710310459136962891e-01,6.726554632186889648e-01,6.388900876045227051e-01,8.365451097488403320e-01,3.604030981659889221e-02,-2.660203911364078522e-02,1.546635478734970093e-01,-4.435659945011138916e-01,-6.482582688331604004e-01,5.992408990859985352e-01,5.199999999999999761e-02,-2.109999999999999931e-01,3.300000000000000155e-02,-3.200000000000000067e-02,-1.899999999999999953e-02,5.000000000000000278e-02
